Data;Bond_Corporate_Eur_R;Bond_Aggregate_RMB_R;Bond_Aggregate_RMB_RD;Bond_Aggregate_EUR_R;Global_Bond_R;Bond_Flexible_R;Bond_Flexible_RD;Absolute_High_Yield_R;Global_Multi_Credit_R;SLJ_Local_Emerging_Markets_Debt_R;Bond_High_Yield_R;Bond_Emerging_Markets_R;Bond_Inflation_Linked;Bond_Emerging_Markets_RH;Bond_Corporate_EUR_Short_Term;II_Euro_Bond_R;II_Emerging_Bond_Total_Return_R;II_Emerging_Bond_Total_Return_RD;II_Emerging_Bond_Total_Return_Enhanced_R;Euro_Emerging_Markets_Bonds_R;Green_Euro_Credit_R;Active_Allocation_R;Flexible_Multistrategy_R;Conservative_Allocation_R;Conservative_Allocation_RD;II_Q-Flexible_R;Sustainable_Multiasset_R;Italian_Equity_Opportunities_R;Equity_Italy_Smart_Volatility_R;Equity_World_Smart_Volatility_R;Equity_World_Smart_Volatility_RH;Equity_Emerging_Markets_Smart_Volatility_R;Equity_China_Smart_Volatility_R;Equity_Emerging_Markets_New_Frontiers_R;Equity_Small_Mid_Cap_Europe;Top_European_Research_R;Equity_USA_R;Equity_USA_RH;Equity_China_A;Equity_Japan_R;II_Euro_Q-Equity_R;Sustainable_Global_Equity_R
26/09/2024;99.25;128.93;117.74;96.47;101.2;97.4;89.05;89.05;97.95;108.34;248.19;383.47;141.14;318.52;67.53;163.17;127.45;93;92.82;87.92;89.74;121.97;99.44;114.34;107.11;171.73;99.48;175.56;155.9;150.44;120.65;212.75;106.65;121.6;806.74;152.79;275.15;213.47;80.59;133.97;180.25;161.93
27/09/2024;99.47;128.48;117.32;96.75;101.42;97.57;89.21;89.21;97.98;108.71;248.36;383.72;141.24;319.04;67.58;163.62;127.59;93.1;92.99;88.06;89.92;122.34;99.69;114.6;107.35;172.15;99.81;176.95;157.16;150.56;120.72;214.45;110.6;121.69;811.64;153.38;274.44;213.16;84.26;137.16;181.5;162.1
30/09/2024;99.54;128.16;117.04;96.81;101.47;97.56;89.21;89.21;98;108.54;248.37;384.67;141.43;319.29;67.6;163.69;127.58;93.09;92.98;88.12;89.96;122.1;99.48;114.6;107.36;171.52;99.6;174.57;155.01;150.62;120.64;214.14;115.02;121.65;804.87;151.85;276.03;214.01;90.88;133.74;178.85;161.94
01/10/2024;99.89;128.16;117.04;97.43;102.24;97.92;89.53;89.53;98.03;108.68;248.46;388.6;142.49;320.15;67.66;164.93;127.79;93.25;93.14;88.33;90.3;122.24;99.66;114.53;107.29;171.16;99.54;173.16;153.51;150.71;120.05;216.05;115.02;122.21;801.84;151.45;275.52;211.99;90.88;135.84;177.41;160.65
02/10/2024;99.7;128.16;117.04;97.02;102.11;97.68;89.32;89.32;98.01;108.52;248.47;389.32;142.23;319.69;67.65;164.22;127.74;93.21;93.04;88.25;90.13;122.2;99.59;114.48;107.25;170.91;99.51;172.61;153.06;150.79;119.89;219.33;123.4;122.07;800.3;151.61;276.72;212.12;90.88;131.77;177.52;160.59
03/10/2024;99.56;128.16;117.04;96.73;101.73;97.53;89.18;89.18;97.9;107.64;248.38;388.64;142.12;318.59;67.63;163.66;127.48;93.02;92.8;88.09;90.01;121.86;99.47;114.26;107.04;170.27;99.21;169.98;150.91;150.52;119.6;217.14;121.75;121.58;793.53;150.48;276.62;211.67;90.88;133.08;175.81;159.94
04/10/2024;99.31;128.16;117.04;96.3;101.51;97.09;88.77;88.77;97.85;107.66;248.28;388.68;141.69;317.28;67.56;163.05;127.15;92.78;92.55;87.89;89.81;122.05;99.43;114.35;107.13;170.77;99.46;172.18;152.86;151.75;120.26;219.04;125.28;121.94;798.45;151.2;280.22;213.48;90.88;132.7;177.26;160.84
07/10/2024;99.19;128.16;117.04;96.04;100.9;96.83;88.54;88.54;97.8;106.68;248.07;387.49;141.56;316.45;67.53;162.5;126.92;92.61;92.38;87.81;89.71;121.85;99.34;114;106.8;170.32;99.12;172.95;153.73;150.7;119.47;219.88;127.02;122.13;797.31;151.54;277.42;211.44;90.88;134.68;177.59;160.03
08/10/2024;99.23;128.78;117.6;96.08;100.81;96.85;88.56;88.56;97.93;106.42;248;387.52;141.24;316.32;67.55;162.6;126.96;92.64;92.45;87.83;89.75;121.7;99.15;114.16;106.94;170.49;99.21;172.44;153.38;151.56;120.14;215.06;117.34;121.93;794.16;150.69;279.9;213.24;97.41;132.54;176.86;160.99
09/10/2024;99.17;128.62;117.45;95.95;100.74;96.77;88.48;88.48;97.88;106.32;247.95;387.93;141.13;315.99;67.54;162.45;126.96;92.64;92.41;87.85;89.7;121.91;99.13;114.42;107.19;171.1;99.64;173.48;154.23;152.87;121.03;213.64;114.44;122.91;799.88;151.84;282.57;214.82;91.32;132.41;178.04;162.06
10/10/2024;99.28;128.86;117.68;96.07;100.83;96.78;88.49;88.49;97.84;106.31;247.9;388.55;141.82;315.73;67.57;162.62;126.94;92.63;92.42;87.84;89.8;121.97;99.25;114.4;107.17;171.08;99.59;173.64;154.67;152.92;120.83;215.76;117.7;123.34;796.28;151.64;283.17;214.75;91.68;133.27;177.75;161.76
11/10/2024;99.28;129.08;117.87;96.02;100.64;96.74;88.45;88.45;97.9;106.43;248.01;387.62;141.86;315.55;67.58;162.42;126.9;92.6;92.46;87.87;89.8;122.24;99.24;114.59;107.35;171.49;100.01;174.91;155.67;153.54;121.51;215.66;117.7;123.73;800.18;152.58;284.37;216.06;91.68;131.69;178.66;162.56
14/10/2024;99.29;129.03;117.83;96;100.72;96.71;88.43;88.43;98.04;106.42;248.3;388.59;141.67;315.54;67.59;162.47;126.91;92.61;92.49;87.88;89.79;122.5;99.37;114.83;107.57;172.09;100.43;176.34;157.15;154.9;122.4;216.31;116.68;123.71;803.24;153.47;287.38;217.81;90.83;131.69;179.71;163.96
15/10/2024;99.58;128.81;117.23;96.42;101.15;97.08;88.15;88.15;98.1;106.42;248.66;390.99;141.77;317.14;67.66;163.34;127.26;92.86;92.78;88.1;90.02;122.38;99.39;114.67;107.08;171.39;100.12;175.88;156.81;154.51;121.95;214.26;112;122.95;801.63;151.85;285.31;215.98;88.01;133.21;177.03;163.35
16/10/2024;99.8;129.08;117.48;96.73;101.25;97.36;88.39;88.39;98.02;106.38;248.83;392.38;142.1;317.58;67.71;163.97;127.41;92.97;92.94;88.23;90.2;122.74;99.56;114.93;107.32;171.83;100.39;175.26;157.11;154.99;122.17;213.8;111.97;123.42;803.28;151.44;287.18;216.93;87.5;131.69;176.24;163.84
17/10/2024;99.89;129.53;117.89;96.69;101.53;97.28;88.33;88.33;98.24;106.44;249.17;392.85;141.99;316.42;67.75;163.79;127.35;92.93;92.86;88.23;90.24;122.72;99.56;114.99;107.37;172.12;100.52;176.71;158.63;155.77;122.32;213.15;110.86;124.07;808.75;152.88;288.37;216.78;86.77;131.85;177.62;164.27
18/10/2024;100.08;129.53;117.88;96.96;101.52;97.44;88.47;88.47;98.35;106.59;249.37;391.74;142.35;316.37;67.81;164.29;127.37;92.94;92.88;88.3;90.4;123.01;99.74;115.2;107.57;172.66;100.72;177.54;159.36;155.81;122.6;216.04;114.82;124.14;809.29;153.15;288.69;217.6;90.62;131.74;178.7;164.59
21/10/2024;99.72;129.37;117.73;96.25;100.93;96.93;88.01;88.01;98.34;105.79;249.38;390.06;141.14;314.34;67.76;162.78;126.4;92.23;92.18;88.14;90.11;122.49;99.39;114.75;107.15;171.84;100.02;175.96;158.17;155.31;122.05;215.17;113.42;124.2;803.69;152.11;288.86;217.27;90.92;131.37;177.04;163.71
22/10/2024;99.55;129.27;117.65;96.04;100.89;96.73;87.83;87.83;98.32;105.86;249.11;389.45;141.17;313.11;67.74;162.37;126.25;92.12;92.03;87.93;89.99;122.22;99.31;114.54;106.95;171.46;99.75;175.02;157.17;155.16;121.72;214.37;114.21;124.07;801.18;151.81;289.6;217.32;91.47;129.79;176.61;163.2
23/10/2024;99.65;129.34;117.71;96.12;100.79;96.72;87.82;87.82;98.35;105.2;249.03;389.62;141.24;312.24;67.79;162.57;126.12;92.03;91.94;87.89;90.1;121.79;99.26;114.29;106.72;170.63;99.34;174.52;156.83;154.56;121.03;214.68;115.72;124.45;798.13;151.21;287.89;215.3;91.65;128.04;175.98;162.42
24/10/2024;99.86;129.36;117.72;96.46;101;96.88;87.96;87.96;98.29;105.57;249.17;389.86;141.36;313.04;67.83;163.31;126.4;92.23;92.19;88.01;90.28;122.03;99.36;114.46;106.87;170.9;99.61;174.81;156.83;154.32;120.99;213.18;113.73;124.01;796.88;151.27;287.56;215.48;90.53;128.28;176.19;162.9
25/10/2024;99.74;128.78;117.2;96.22;100.52;96.76;87.85;87.85;98.29;105.19;249.18;389.17;140.63;313.47;67.81;162.79;126.48;92.29;92.25;88.08;90.17;121.98;99.21;114.35;106.77;170.88;99.39;174.79;157.04;153.64;120.77;212.79;113.98;123.6;797.13;151.18;286.23;215.15;90.77;127.04;176.33;162.65
28/10/2024;99.8;128.69;117.11;96.27;100.37;96.71;87.81;87.81;98.34;104.7;249.33;389.29;140.41;313.17;67.83;162.89;126.53;92.33;92.3;88.12;90.23;122.05;99.3;114.45;106.87;171.11;99.62;175.77;157.99;154.12;121.09;213.38;114.47;123.94;801.98;151.73;287.03;215.48;90.67;127.92;177.41;163.4
29/10/2024;99.61;128.71;117.14;96;100.38;96.53;87.65;87.65;98.3;104.73;249.28;390.17;139.66;313.28;67.8;162.24;126.65;92.41;92.37;88.11;90.09;121.94;99.14;114.25;106.68;170.9;99.72;175.22;157.49;154.32;121.09;213.37;114.78;124.43;797.14;150.91;288.02;215.82;89.84;128.8;176.64;163.12
30/10/2024;99.24;128.31;116.77;95.61;99.71;96.25;87.39;87.39;98.34;103.96;249.28;388.31;139.42;313.68;67.7;161.61;126.44;92.26;92.19;88.1;89.81;121.51;98.84;113.83;106.29;170.15;99.03;173.56;155.95;152.94;120.59;209.83;112.23;123.74;789.01;149.33;285.39;215.12;88.73;128.93;174.54;162.57
31/10/2024;99.16;128.57;117.01;95.58;99.74;96.06;87.21;87.21;98.22;103.94;248.89;387.63;139.59;312.87;67.65;161.45;126.27;92.14;92.04;87.94;89.78;120.89;98.65;113.35;105.84;169.01;98.11;172.26;154.87;150.8;118.81;208.57;111.76;123.78;778.11;147.73;280.4;211.15;88.92;129.58;172.77;159.92
01/11/2024;99.16;128.57;117.01;95.58;99.74;96.06;87.21;87.21;98.22;103.94;248.89;387.63;139.59;312.87;67.65;161.45;126.27;92.14;92.04;87.94;89.78;120.89;98.65;113.35;105.84;169.01;98.11;172.26;154.87;150.8;118.81;208.57;111.76;123.78;778.11;147.73;280.4;211.15;88.92;129.58;172.77;159.92
04/11/2024;99.22;128.43;116.88;95.54;99.55;96.03;87.19;87.19;98.34;103.8;248.96;385.4;139.86;312.28;67.69;161.49;126.2;92.08;91.95;87.87;89.83;121;98.76;113.56;106.03;168.85;98.34;172.39;155.64;150.77;119.12;209.57;113.26;122.96;784.65;148.77;279.37;211.19;90.45;129.58;173.57;160.43
05/11/2024;99.15;128.45;116.9;95.38;99.44;95.91;87.08;87.08;98.36;103.76;248.99;384.82;140.05;311.88;67.68;161.26;126.13;92.03;91.91;87.76;89.76;121.2;98.75;113.67;106.14;169.57;98.71;172.71;155.77;152.08;120.18;211.4;115.83;123.16;788.48;148.99;282.9;213.93;92.67;128.59;174.43;161.69
06/11/2024;99.56;128.88;117.3;95.5;100.11;95.93;87.1;87.1;98.5;104.24;249.33;389.15;140.07;310.52;67.81;161.1;126.37;92.21;92.15;87.83;90.04;122.07;98.82;114.16;106.6;170.56;100.34;170.92;153.65;156.5;122.3;213.3;114.93;125.22;785.13;148.51;294.02;219.14;92.71;130.36;172.43;163.79
07/11/2024;99.4;128.62;117.06;95.33;99.99;96.1;87.26;87.26;98.47;105.1;249.27;390.2;139.65;313.54;67.79;160.89;126.83;92.55;92.48;87.99;89.91;122.52;99.01;114.32;106.75;171.6;100.6;172.84;154.53;156.81;123.11;213.61;117.14;124.95;791.52;149.16;294.54;220.98;94.77;131.7;174.29;165.15
08/11/2024;99.69;129.21;117.59;95.78;100.73;96.41;87.54;87.54;98.56;105.26;249.51;394.04;140.19;314.76;67.83;161.82;127.01;92.68;92.69;88.24;90.14;122.72;98.99;114.42;106.84;171.71;100.91;172.29;153.89;158.05;123.49;213.67;115.9;125.38;789.83;148.13;297.49;221.92;94.38;132.53;172.95;165.55
11/11/2024;99.94;129.84;118.16;96.15;101.4;96.58;87.69;87.69;98.63;105.08;249.7;397.26;140.43;314.3;67.9;162.49;127.08;92.73;92.65;88.33;90.33;122.88;99.17;114.57;106.98;172.09;101.41;174.68;155.96;159.29;123.58;213.84;115.81;126.48;798.4;149.95;300.82;222.34;96;132.35;174.77;166.31
12/11/2024;99.84;129.48;117.83;96.05;101.17;96.36;87.49;87.49;98.66;104.56;249.62;396.93;140.13;312.82;67.91;162.15;127.01;92.68;92.56;88.34;90.24;122.27;98.89;114.24;106.68;171.41;100.94;171.31;152.96;159.08;123.08;210.48;113.11;126.75;783.66;147.09;301.14;221.75;94.68;132.35;171.11;165.63
13/11/2024;99.72;129.82;118.15;96;101.22;96.26;87.4;87.4;98.68;104.61;249.62;397.4;139.97;312.55;67.89;161.95;127.03;92.69;92.56;88.32;90.15;122.23;98.92;114.25;106.68;171.14;100.68;171.54;153.18;159.2;123.02;209.24;113.22;126.82;782.62;146.96;301.65;221.7;95.38;130.94;170.69;165.79
14/11/2024;100;129.77;118.1;96.36;101.28;96.43;87.56;87.56;98.75;104.59;249.77;397.51;140.52;312.18;67.95;162.67;127.12;92.76;92.74;88.41;90.39;121.97;99.01;114.31;106.74;170.94;100.47;174.25;155.83;158.57;122.46;207.7;111;126.75;790.01;148.54;300.63;220.61;93.65;129.97;173.73;165.38
15/11/2024;99.93;130.31;118.59;96.39;101.77;96.42;87.55;87.55;98.83;105.11;249.68;397.82;140.52;311.19;67.93;162.72;127.13;92.76;92.62;88.4;90.34;121.43;98.95;114.14;106.58;170.05;99.9;173.27;155.04;157.21;120.94;208.6;111.06;126.65;787.13;147.25;297.51;217.36;91.79;132.33;172.54;163.73
18/11/2024;99.78;129.53;117.88;96.21;101.48;96.35;87.48;87.48;98.84;105.16;249.64;396.05;140.43;310.92;67.89;162.44;127;92.67;92.64;88.33;90.22;121.64;98.99;114.21;106.65;170.34;99.85;173.31;155.08;157.17;121.27;209.13;111.53;126.14;786.64;147.24;297.42;218.09;90.59;131.27;172.59;164.22
19/11/2024;99.81;129.64;117.98;96.35;101.68;96.5;87.62;87.62;98.81;105.39;249.6;396.65;140.59;311.76;67.9;162.83;127.21;92.82;92.82;88.37;90.27;121.82;99.01;114.11;106.55;170.54;99.91;171.44;153.38;157.34;121.44;209.99;111.92;125.94;783.33;146.65;298.78;219.36;91.4;132.89;171.18;164.62
20/11/2024;99.77;130.15;118.45;96.26;102.09;96.43;87.56;87.56;98.77;105.77;249.58;399.32;140.21;311.91;67.9;162.57;127.36;92.93;92.82;88.39;90.23;121.76;99.04;114.09;106.53;170.35;100.05;171.26;153.22;158.3;121.62;211.07;112.89;126.48;783.06;146.65;301.18;219.74;92.32;131.8;170.46;164.4
21/11/2024;99.8;130.33;118.61;96.37;102.2;96.53;87.65;87.65;98.72;105.8;249.48;400.04;140.21;312.17;67.9;162.81;127.49;93.03;92.91;88.45;90.26;122.07;99.15;114.25;106.69;170.87;100.77;171.42;153.46;159.54;122.4;209.93;112.04;126.71;786.69;147.46;303.26;221.05;92.39;132.24;171.19;166.04
22/11/2024;100.08;131.49;119.66;96.78;103.13;96.79;87.88;87.88;98.69;106.55;249.55;404.09;140.72;312.33;67.99;163.6;127.66;93.15;93.08;88.56;90.47;122.45;99.36;114.57;106.98;171.53;101.57;172.45;154.25;161.66;123.07;212.3;110.37;127.02;797.3;149.04;307.11;221.75;90.4;133.34;172.41;166.7
25/11/2024;100.19;131.03;119.25;97;103.05;97.09;88.16;88.16;98.78;106.51;249.88;403.69;140.9;314.4;68;164.1;127.89;93.32;93.26;88.61;90.55;122.74;99.35;114.84;107.23;172.01;101.94;172.94;154.06;161.13;123.43;211.34;109.25;126.46;798.2;148.83;305.4;222.14;88.9;133.97;172.68;167.97
26/11/2024;100.28;130.89;119.12;97.02;102.99;97.08;88.15;88.15;98.79;106.16;249.91;403.63;140.74;314.13;68;164.04;127.82;93.27;93.22;88.66;90.62;122.82;99.33;114.76;107.16;172.1;101.74;171.62;152.96;161.73;123.8;210.5;109.05;127.06;792.55;148.14;307.57;223.59;88.62;133.92;171.24;168.04
27/11/2024;100.33;130.13;118.42;97.28;102.67;97.24;88.29;88.29;98.83;105.65;249.9;401.5;140.99;315.11;67.99;164.57;127.9;93.33;93.28;88.77;90.67;122.94;99.27;114.78;107.18;172.03;101.45;171.24;152.7;160.33;123.47;208.91;110.49;126.64;792.05;147.55;303.58;222.48;89.52;133.99;170.21;167.55
28/11/2024;100.51;130.42;118.69;97.56;102.9;97.36;88.4;88.4;98.92;105.97;249.91;401.88;141.62;314.88;68.03;165.24;127.85;93.29;93.19;88.82;90.82;122.99;99.37;114.86;107.25;172.06;101.67;172.14;153.4;160.33;123.47;207.8;109.29;126.37;795.17;148.29;303.58;222.48;88.8;134.72;171.25;167.55
29/11/2024;100.76;130.86;119.1;97.92;103.42;97.64;88.65;88.65;98.96;106.35;250.19;403.08;142.36;316.06;68.1;166.02;128.15;93.51;93.42;88.91;91.02;123.5;99.54;115.09;107.47;172.61;101.95;172.68;153.99;161.26;124.04;207.69;109.61;126.07;798.07;149.16;305.48;223.68;90.16;135.28;172.48;168.19
02/12/2024;101.03;131.54;119.71;98.19;104.11;97.87;88.86;88.86;99.02;106.56;250.42;406.77;142.22;316.16;68.16;166.39;128.29;93.61;93.58;89.13;91.25;123.88;99.75;115.25;107.62;173.02;102.5;172.64;154.13;162.73;124.29;210.91;111.54;126.92;799.48;150.31;308.4;223.83;91.41;137.7;173.42;168.46
03/12/2024;101.04;130.71;118.96;98.21;103.79;97.82;88.82;88.82;99.25;106.39;250.87;404.86;142.22;316.1;68.16;166.38;128.23;93.56;93.53;89.17;91.24;123.96;99.86;115.24;107.61;173.01;102.38;174.1;155.54;162.37;124.45;211.82;111.83;126.2;801.67;150.87;307.42;224.13;90.73;139.15;174.56;168.41
04/12/2024;101.14;131.27;119.46;98.23;103.67;97.89;88.88;88.88;99.39;106.47;251.33;405.41;142.52;316.88;68.2;166.43;128.27;93.59;93.58;89.22;91.3;124.23;99.9;115.31;107.67;173.34;102.68;175.76;156.71;162.71;124.87;212.32;111.62;126.62;807.56;151.52;309.98;226.26;90.36;137.33;175.75;169.47
05/12/2024;101.07;130.93;119.15;98.14;103.32;97.85;88.84;88.84;99.5;106.4;251.66;404.41;142.62;317.37;68.19;166.36;128.29;93.61;93.61;89.27;91.23;124.16;99.99;115.28;107.65;173.36;102.34;178.25;158.96;161.98;124.71;212.11;110.4;127.34;811.76;152;308.49;226.06;89.72;136.79;177.21;169.32
06/12/2024;101.2;131.06;119.27;98.23;103.42;97.94;88.92;88.92;99.61;106.5;251.96;405.94;142.66;318.27;68.22;166.42;128.39;93.68;93.72;89.41;91.33;124.36;100.02;115.32;107.68;173.49;102.47;178.77;159.28;162.17;124.75;212.77;112.28;127.8;811.5;152.33;309.21;226.37;90.99;136.86;178.06;169.36
09/12/2024;101.27;130.77;119.01;98.17;103.01;97.9;88.89;88.89;99.7;106.58;252.22;404.98;142.49;318.36;68.26;166.38;128.42;93.71;93.76;89.49;91.38;124.33;100.15;115.32;107.68;173.35;102.11;178.1;158.48;160.91;124.07;213.56;115.41;128.17;809.91;152.7;306.39;224.89;90.58;136.28;178.46;168.69
10/12/2024;101.33;132.43;120.52;98.18;103.65;97.89;88.88;88.88;99.79;107.12;252.42;407.78;142.59;317.9;68.3;166.31;128.52;93.78;93.79;89.52;91.43;124.01;100;115.1;107.47;172.95;101.85;178.13;158.43;161.26;123.55;214.83;115.18;128.63;807.25;151.79;308.04;224.24;91.89;136.79;177.48;168
11/12/2024;101.32;132.35;120.45;98.14;103.65;97.9;88.89;88.89;99.91;107.25;252.52;407.89;142.7;317.47;68.31;166.26;128.55;93.8;93.8;89.53;91.42;124.27;100.1;115.12;107.5;173.34;102.27;179.35;159.32;162.11;124.07;214.79;114.61;128.71;811.63;152.35;311.31;226.3;91.58;137;177.78;169.13
12/12/2024;101.04;132.46;120.55;97.64;103.45;97.66;88.68;88.68;99.91;107.13;252.57;407.48;141.91;316.63;68.27;165.18;128.48;93.75;93.77;89.51;91.16;123.99;99.95;114.9;107.29;172.92;101.93;179.56;159.79;161.79;123.68;215.91;116.24;128.75;808.8;152.37;309.97;224.95;92.47;138.14;177.73;168.08
13/12/2024;100.82;132.19;120.31;97.24;102.76;97.36;88.4;88.4;99.93;106.4;252.44;405.07;141.47;315.21;68.23;164.45;128.14;93.5;93.53;89.38;90.98;123.4;99.83;114.8;107.19;172.61;101.52;179.65;159.87;160.98;123.31;214.39;113.51;128.62;805.43;151.4;309.16;224.67;89.77;135.46;177.65;167.22
16/12/2024;100.86;132.18;120.29;97.2;102.55;97.25;88.3;88.3;99.97;106.12;252.45;403.95;141.17;314.87;68.24;164.37;128.09;93.46;93.49;89.38;91.02;123.22;99.74;114.72;107.12;172.54;101.64;178.99;159.5;160.76;123.32;213.39;112.24;128.33;803.83;151.37;309.93;225.61;88.77;133.73;176.61;167.19
17/12/2024;100.87;132.36;120.46;97.25;102.43;97.15;88.2;88.2;99.95;105.58;252.32;403.6;140.83;314.32;68.23;164.39;128.07;93.45;93.46;89.35;91.03;122.87;99.53;114.54;106.95;172.11;101.19;177.16;157.72;160.11;122.74;211.64;112.06;128.2;798.05;150.78;308.16;224.14;89.12;134.5;176.05;166.53
18/12/2024;100.83;132.25;120.36;97.12;102.32;96.95;88.02;88.02;99.96;105.49;252.2;402.81;140.8;312.88;68.24;164.17;127.78;93.23;93.17;89.25;91;121.38;99.22;113.96;106.41;170;99.7;177.66;158.1;157;120.09;212.21;113.14;127.61;798.76;150.93;299.53;217.27;89.73;134.29;176.57;162.41
19/12/2024;100.45;132.91;120.96;96.73;102.25;96.63;87.73;87.73;99.81;105.03;251.69;403.56;140.22;310.6;68.18;163.41;127.46;93.01;92.87;88.85;90.73;120.86;99.17;113.6;106.08;169.32;99.2;174.44;155.55;157.33;119.56;211.79;113.66;127.22;789.48;148.5;302.28;217.21;90.64;132.04;173.84;162.01
20/12/2024;100.52;133.06;121.1;96.85;102.36;96.75;87.84;87.84;99.83;105.43;251.63;403.15;140.4;310.86;68.19;163.74;127.55;93.07;92.92;88.83;90.79;121.28;99.13;113.8;106.26;170.02;99.7;175.73;155.53;158.24;120.39;209.91;113.04;127.52;788.49;146.9;304.64;219.34;90.22;132.5;173.45;163.29
23/12/2024;100.41;133;121.04;96.61;102.18;96.63;87.73;87.73;99.88;105.14;251.71;403.49;139.9;310.91;68.18;163.17;127.44;92.99;92.84;88.84;90.7;121.48;99.22;113.85;106.31;170.42;99.82;175.5;155.41;159.04;120.99;212.16;113.81;128.16;788.81;147.05;307.08;220.94;90.29;133.3;173.18;164.03
24/12/2024;100.41;133;121.04;96.61;102.18;96.63;87.73;87.73;99.88;105.14;251.71;403.49;139.9;310.91;68.18;163.17;127.44;92.99;92.84;88.84;90.7;121.48;99.22;113.85;106.31;170.42;99.82;175.5;155.41;159.04;120.99;212.16;113.81;128.16;788.81;147.05;307.08;220.94;90.29;133.3;173.18;164.03
25/12/2024;100.41;133;121.04;96.61;102.18;96.63;87.73;87.73;99.88;105.14;251.71;403.49;139.9;310.91;68.18;163.17;127.44;92.99;92.84;88.84;90.7;121.48;99.22;113.85;106.31;170.42;99.82;175.5;155.41;159.04;120.99;212.16;113.81;128.16;788.81;147.05;307.08;220.94;90.29;133.3;173.18;164.03
26/12/2024;100.41;133;121.04;96.61;102.18;96.63;87.73;87.73;99.88;105.14;251.71;403.49;139.9;310.91;68.18;163.17;127.44;92.99;92.84;88.84;90.7;121.48;99.22;113.85;106.31;170.42;99.82;175.5;155.41;159.04;120.99;212.16;113.81;128.16;788.81;147.05;307.08;220.94;90.29;133.3;173.18;164.03
27/12/2024;100.19;132.55;120.63;96.28;101.48;96.41;87.54;87.54;99.94;104.63;251.73;401.94;139.46;310.6;68.17;162.53;127.45;93;92.86;88.82;90.51;121.62;99.31;113.86;106.32;170.35;99.76;177.38;157.08;158.93;121.25;211.76;114.49;128.12;793.68;148.18;305.93;220.74;91.22;136.35;174.79;164.11
30/12/2024;100.33;133.13;121.16;96.47;102.08;96.56;87.67;87.67;100;105;251.92;404.14;139.65;310.98;68.19;162.89;127.66;93.15;93.01;88.82;90.63;121.38;99.38;113.72;106.19;169.88;99.33;177.38;157.25;158.15;120.22;211.68;114.4;128.28;791.53;147.4;304.35;218.65;92;136.47;173.86;162.46
31/12/2024;100.22;133.4;121.41;96.39;102.3;96.55;87.67;87.67;99.87;104.99;251.36;404.49;139.59;310.46;68.14;162.82;127.5;93.04;92.76;88.73;90.52;121.37;99.38;113.7;106.17;169.9;99.3;177.38;157.25;158.27;120.04;211.59;114.41;128.39;795.38;148.21;303.53;217.5;90.53;136.47;174.73;162.14
01/01/2025;100.22;133.4;121.41;96.39;102.3;96.55;87.67;87.67;99.87;104.99;251.36;404.49;139.59;310.46;68.14;162.82;127.5;93.04;92.76;88.73;90.52;121.37;99.38;113.7;106.17;169.9;99.3;177.38;157.25;158.27;120.04;211.59;114.41;128.39;795.38;148.21;303.53;217.5;90.53;136.47;174.73;162.14
02/01/2025;100.28;134.91;122.78;96.4;103.12;96.63;87.74;87.74;100.12;105.93;252.01;408.43;139.93;311.05;68.19;162.76;127.89;93.32;93.05;88.85;90.57;121.26;99.59;113.84;106.3;169.51;99.45;178.31;158.06;159.36;120.08;212.55;112.73;130.1;798.76;149.17;305.83;217.45;88.64;136.47;175.6;161.92
03/01/2025;100.07;134.49;122.4;96.09;102.84;96.49;87.61;87.61;100.14;105.58;252.05;408.33;139.42;311.41;68.14;162.07;127.98;93.38;93.12;88.83;90.39;121.57;99.59;113.86;106.32;169.98;99.8;177.09;157.05;160.27;120.93;212.36;112.85;130.49;794.62;148.22;309.16;220.15;87.47;136.47;173.95;163.62
06/01/2025;99.95;133.04;121.08;96.01;101.93;96.33;87.47;87.47;100.22;104.96;252.02;404.49;139.87;311.58;68.12;162.02;127.91;93.33;93.02;88.74;90.3;121.44;99.41;113.9;106.36;170.21;99.83;179.78;159.5;159.33;121.24;211.04;111.47;129.39;799.68;149.74;308.1;221.61;86.15;134.35;177.68;163.91
07/01/2025;99.86;133.09;121.12;95.81;101.96;96.13;87.28;87.28;100.24;105.17;251.93;404.31;139.62;310.78;68.12;161.56;127.8;93.25;92.88;88.68;90.21;120.89;99.38;113.72;106.19;169.59;99.57;180.5;160.12;158.82;120.65;211.69;110.6;129.24;800.62;150.36;305.1;218.98;86.97;136.01;178.31;162.57
08/01/2025;99.69;133.81;121.78;95.58;102.29;95.95;87.12;87.12;100.12;105.31;251.63;406.16;139.28;310.07;68.11;161.05;127.73;93.2;92.89;88.55;90.07;120.99;99.42;113.69;106.16;169.46;99.6;180.51;160.72;160.04;120.93;211.74;110.52;129.87;796.39;150.2;307.84;219.39;87.06;135.77;177.75;162.34
09/01/2025;99.59;133.55;121.54;95.41;102.17;95.93;87.1;87.1;100;105.35;251.35;406.99;138.85;310.6;68.08;160.69;127.89;93.32;93.1;88.51;89.98;121.05;99.4;113.69;106.16;169.49;99.55;181.12;161.58;160.04;120.93;211.27;110.41;129.97;798.35;150.85;307.84;219.39;87.23;134.82;178.39;162.34
